state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
BIHAR,NAWADA,2021-03-15,0,663,0,663
BIHAR,PASHCHIM CHAMPARAN,2021-03-11,1,432,44,477
BIHAR,PASHCHIM CHAMPARAN,2021-03-12,0,700,49,749
BIHAR,PASHCHIM CHAMPARAN,2021-03-13,0,329,4,333
BIHAR,PASHCHIM CHAMPARAN,2021-03-14,0,414,0,414
BIHAR,PASHCHIM CHAMPARAN,2021-03-15,1,548,0,549
BIHAR,PATNA,2021-03-11,95,1356,3,1454
BIHAR,PATNA,2021-03-12,24,1787,47,1858
BIHAR,PATNA,2021-03-13,35,2150,4,2189
BIHAR,PATNA,2021-03-14,20,1338,0,1358
BIHAR,PATNA,2021-03-15,30,2190,0,2220
BIHAR,PURBI CHAMPARAN,2021-03-11,0,1523,1,1524
BIHAR,PURBI CHAMPARAN,2021-03-12,0,1250,1,1251
BIHAR,PURBI CHAMPARAN,2021-03-13,1,981,0,982
BIHAR,PURBI CHAMPARAN,2021-03-14,1,821,0,822
BIHAR,PURBI CHAMPARAN,2021-03-15,5,1183,0,1188
BIHAR,PURNIA,2021-03-11,2,333,51,386
BIHAR,PURNIA,2021-03-12,0,225,79,304
BIHAR,PURNIA,2021-03-13,1,450,60,511
BIHAR,PURNIA,2021-03-14,1,231,0,232
BIHAR,PURNIA,2021-03-15,0,511,31,542
BIHAR,ROHTAS,2021-03-11,1,507,0,508
BIHAR,ROHTAS,2021-03-12,2,408,0,410
BIHAR,ROHTAS,2021-03-13,1,1073,0,1074
BIHAR,ROHTAS,2021-03-14,0,154,0,154
BIHAR,ROHTAS,2021-03-15,0,1697,0,1697
BIHAR,SAHARSA,2021-03-11,0,94,0,94
BIHAR,SAHARSA,2021-03-12,1,587,0,588
BIHAR,SAHARSA,2021-03-13,0,274,0,274
BIHAR,SAHARSA,2021-03-14,0,4,0,4
BIHAR,SAHARSA,2021-03-15,0,727,0,727
BIHAR,SAMASTIPUR,2021-03-11,1,1196,21,1218
BIHAR,SAMASTIPUR,2021-03-12,0,1105,12,1117
BIHAR,SAMASTIPUR,2021-03-13,0,1047,11,1058
BIHAR,SAMASTIPUR,2021-03-14,1,353,11,365
BIHAR,SAMASTIPUR,2021-03-15,1,1133,8,1142
BIHAR,SARAN,2021-03-11,1,485,0,486
BIHAR,SARAN,2021-03-12,0,959,1,960
BIHAR,SARAN,2021-03-13,2,1310,1,1313
BIHAR,SARAN,2021-03-14,2,277,0,279
BIHAR,SARAN,2021-03-15,1,1092,1,1094
BIHAR,SHEIKHPURA,2021-03-11,0,13,0,13
BIHAR,SHEIKHPURA,2021-03-12,0,60,0,60
BIHAR,SHEIKHPURA,2021-03-13,0,183,1,184
BIHAR,SHEIKHPURA,2021-03-14,0,2,0,2
BIHAR,SHEIKHPURA,2021-03-15,0,18,0,18
BIHAR,SHEOHAR,2021-03-11,0,758,0,758
BIHAR,SHEOHAR,2021-03-12,0,562,0,562
BIHAR,SHEOHAR,2021-03-13,0,621,0,621
BIHAR,SHEOHAR,2021-03-14,0,717,0,717
BIHAR,SHEOHAR,2021-03-15,1,65,0,66
BIHAR,SITAMARHI,2021-03-11,0,326,0,326
BIHAR,SITAMARHI,2021-03-12,0,545,0,545
BIHAR,SITAMARHI,2021-03-13,0,832,2,834
BIHAR,SITAMARHI,2021-03-14,0,276,0,276
BIHAR,SITAMARHI,2021-03-15,0,757,0,757
BIHAR,SIWAN,2021-03-11,2,2330,5,2337
BIHAR,SIWAN,2021-03-12,4,1524,1,1529
BIHAR,SIWAN,2021-03-13,3,1689,1,1693
BIHAR,SIWAN,2021-03-14,2,1699,2,1703
BIHAR,SIWAN,2021-03-15,0,2405,2,2407
BIHAR,SUPAUL,2021-03-11,0,616,15,631
BIHAR,SUPAUL,2021-03-12,0,599,2,601
BIHAR,SUPAUL,2021-03-13,0,743,2,745
BIHAR,SUPAUL,2021-03-14,1,649,0,650
BIHAR,SUPAUL,2021-03-15,0,818,76,894
BIHAR,VAISHALI,2021-03-11,0,612,0,612
BIHAR,VAISHALI,2021-03-12,0,333,0,333
BIHAR,VAISHALI,2021-03-13,0,835,0,835
BIHAR,VAISHALI,2021-03-14,0,284,0,284
BIHAR,VAISHALI,2021-03-15,0,1349,4,1353
CHANDIGARH,CHANDIGARH,2021-03-11,108,1096,4,1208
CHANDIGARH,CHANDIGARH,2021-03-12,130,1446,6,1582
CHANDIGARH,CHANDIGARH,2021-03-13,176,1767,10,1953
CHANDIGARH,CHANDIGARH,2021-03-14,129,1288,11,1428
CHANDIGARH,CHANDIGARH,2021-03-15,144,1707,9,1860
CHHATTISGARH,BALOD,2021-03-11,3,718,0,721
CHHATTISGARH,BALOD,2021-03-12,3,920,0,923
CHHATTISGARH,BALOD,2021-03-13,1,920,0,921
CHHATTISGARH,BALOD,2021-03-14,5,623,0,628
CHHATTISGARH,BALOD,2021-03-15,6,774,0,780
CHHATTISGARH,BALODA BAZAR,2021-03-11,2,393,3,398
CHHATTISGARH,BALODA BAZAR,2021-03-12,13,641,0,654
CHHATTISGARH,BALODA BAZAR,2021-03-13,16,555,0,571
CHHATTISGARH,BALODA BAZAR,2021-03-14,9,127,2,138
CHHATTISGARH,BALODA BAZAR,2021-03-15,17,314,3,334
CHHATTISGARH,BALRAMPUR,2021-03-11,0,91,0,91
CHHATTISGARH,BALRAMPUR,2021-03-12,7,613,0,620
CHHATTISGARH,BALRAMPUR,2021-03-13,3,372,1,376
CHHATTISGARH,BALRAMPUR,2021-03-14,1,341,1,343
CHHATTISGARH,BALRAMPUR,2021-03-15,2,643,0,645
CHHATTISGARH,BASTAR,2021-03-11,7,988,0,995
CHHATTISGARH,BASTAR,2021-03-12,8,1113,0,1121
CHHATTISGARH,BASTAR,2021-03-13,9,1387,1,1397
CHHATTISGARH,BASTAR,2021-03-14,7,626,0,633
CHHATTISGARH,BASTAR,2021-03-15,2,1666,0,1668
CHHATTISGARH,BEMETARA,2021-03-11,1,698,1,700
CHHATTISGARH,BEMETARA,2021-03-12,7,563,0,570
CHHATTISGARH,BEMETARA,2021-03-13,6,551,15,572
CHHATTISGARH,BEMETARA,2021-03-14,2,107,0,109
CHHATTISGARH,BEMETARA,2021-03-15,12,313,0,325
CHHATTISGARH,BIJAPUR,2021-03-11,0,268,1,269
CHHATTISGARH,BIJAPUR,2021-03-12,1,217,1,219
CHHATTISGARH,BIJAPUR,2021-03-13,0,194,0,194
CHHATTISGARH,BIJAPUR,2021-03-14,1,180,0,181
CHHATTISGARH,BIJAPUR,2021-03-15,0,325,0,325
CHHATTISGARH,BILASPUR,2021-03-11,26,814,0,840
CHHATTISGARH,BILASPUR,2021-03-12,44,2161,4,2209
CHHATTISGARH,BILASPUR,2021-03-13,36,1837,8,1881
CHHATTISGARH,BILASPUR,2021-03-14,73,1410,7,1490
CHHATTISGARH,BILASPUR,2021-03-15,52,3747,28,3827
CHHATTISGARH,DANTEWADA,2021-03-11,0,99,0,99
CHHATTISGARH,DANTEWADA,2021-03-12,2,255,0,257
CHHATTISGARH,DANTEWADA,2021-03-13,4,352,0,356
CHHATTISGARH,DANTEWADA,2021-03-14,1,285,0,286
CHHATTISGARH,DANTEWADA,2021-03-15,1,269,0,270
CHHATTISGARH,DHAMTARI,2021-03-11,0,175,16,191
CHHATTISGARH,DHAMTARI,2021-03-12,4,467,11,482
CHHATTISGARH,DHAMTARI,2021-03-13,7,498,53,558
CHHATTISGARH,DHAMTARI,2021-03-14,4,80,21,105
CHHATTISGARH,DHAMTARI,2021-03-15,17,473,7,497
CHHATTISGARH,DURG,2021-03-11,137,1205,2,1344
CHHATTISGARH,DURG,2021-03-12,115,1306,2,1423
CHHATTISGARH,DURG,2021-03-13,184,1579,2,1765
CHHATTISGARH,DURG,2021-03-14,138,782,2,922
CHHATTISGARH,DURG,2021-03-15,161,996,3,1160
CHHATTISGARH,GARIYABAND,2021-03-11,0,196,5,201
CHHATTISGARH,GARIYABAND,2021-03-12,2,151,5,158
CHHATTISGARH,GARIYABAND,2021-03-13,8,236,6,250
CHHATTISGARH,GARIYABAND,2021-03-14,0,204,13,217
CHHATTISGARH,GARIYABAND,2021-03-15,3,240,14,257
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-03-11,0,156,0,156
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-03-12,0,856,0,856
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-03-13,1,707,0,708
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-03-14,0,269,0,269
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2021-03-15,1,508,0,509
CHHATTISGARH,JANJGIR CHAMPA,2021-03-11,7,2284,2,2293
CHHATTISGARH,JANJGIR CHAMPA,2021-03-12,13,2490,0,2503
CHHATTISGARH,JANJGIR CHAMPA,2021-03-13,6,1816,0,1822
CHHATTISGARH,JANJGIR CHAMPA,2021-03-14,15,1903,0,1918
CHHATTISGARH,JANJGIR CHAMPA,2021-03-15,23,3255,0,3278
CHHATTISGARH,JASHPUR,2021-03-11,12,182,0,194
CHHATTISGARH,JASHPUR,2021-03-12,19,393,2,414
CHHATTISGARH,JASHPUR,2021-03-13,9,131,0,140
CHHATTISGARH,JASHPUR,2021-03-14,14,212,0,226
CHHATTISGARH,JASHPUR,2021-03-15,14,364,0,378
CHHATTISGARH,KABIRDHAM,2021-03-11,7,584,0,591
CHHATTISGARH,KABIRDHAM,2021-03-12,2,318,0,320
CHHATTISGARH,KABIRDHAM,2021-03-13,2,600,2,604
CHHATTISGARH,KABIRDHAM,2021-03-14,3,23,0,26
CHHATTISGARH,KABIRDHAM,2021-03-15,0,120,0,120
CHHATTISGARH,KANKER,2021-03-11,4,823,1,828
CHHATTISGARH,KANKER,2021-03-12,3,1333,0,1336
CHHATTISGARH,KANKER,2021-03-13,2,2090,0,2092
CHHATTISGARH,KANKER,2021-03-14,4,2963,1,2968
CHHATTISGARH,KANKER,2021-03-15,10,3302,0,3312
CHHATTISGARH,KONDAGAON,2021-03-11,0,175,0,175
CHHATTISGARH,KONDAGAON,2021-03-12,0,969,0,969
CHHATTISGARH,KONDAGAON,2021-03-13,0,509,0,509
CHHATTISGARH,KONDAGAON,2021-03-14,0,201,0,201
CHHATTISGARH,KONDAGAON,2021-03-15,0,539,0,539
CHHATTISGARH,KORBA,2021-03-11,8,830,0,838
CHHATTISGARH,KORBA,2021-03-12,18,1319,0,1337
CHHATTISGARH,KORBA,2021-03-13,15,1120,0,1135
CHHATTISGARH,KORBA,2021-03-14,9,625,0,634
CHHATTISGARH,KORBA,2021-03-15,10,1088,1,1099
CHHATTISGARH,KOREA,2021-03-11,5,51,0,56
CHHATTISGARH,KOREA,2021-03-12,15,520,0,535
CHHATTISGARH,KOREA,2021-03-13,12,354,1,367
CHHATTISGARH,KOREA,2021-03-14,10,121,1,132
CHHATTISGARH,KOREA,2021-03-15,10,340,0,350
CHHATTISGARH,MAHASAMUND,2021-03-11,13,852,0,865
CHHATTISGARH,MAHASAMUND,2021-03-12,10,1236,6,1252
CHHATTISGARH,MAHASAMUND,2021-03-13,5,1029,3,1037
CHHATTISGARH,MAHASAMUND,2021-03-14,4,641,2,647
CHHATTISGARH,MAHASAMUND,2021-03-15,20,959,3,982
CHHATTISGARH,MUNGELI,2021-03-11,0,414,0,414
CHHATTISGARH,MUNGELI,2021-03-12,0,537,0,537
CHHATTISGARH,MUNGELI,2021-03-13,5,521,2,528
CHHATTISGARH,MUNGELI,2021-03-14,3,330,0,333
CHHATTISGARH,MUNGELI,2021-03-15,4,487,0,491
CHHATTISGARH,NARAYANPUR,2021-03-11,0,71,0,71
CHHATTISGARH,NARAYANPUR,2021-03-12,0,256,0,256
CHHATTISGARH,NARAYANPUR,2021-03-13,0,80,0,80
CHHATTISGARH,NARAYANPUR,2021-03-14,0,99,0,99
CHHATTISGARH,NARAYANPUR,2021-03-15,2,120,0,122
CHHATTISGARH,RAIGARH,2021-03-11,5,663,1,669
CHHATTISGARH,RAIGARH,2021-03-12,7,853,12,872
CHHATTISGARH,RAIGARH,2021-03-13,5,943,0,948
CHHATTISGARH,RAIGARH,2021-03-14,11,1205,7,1223
CHHATTISGARH,RAIGARH,2021-03-15,18,1242,3,1263
CHHATTISGARH,RAIPUR,2021-03-11,169,1305,39,1513
CHHATTISGARH,RAIPUR,2021-03-12,176,2156,35,2367
CHHATTISGARH,RAIPUR,2021-03-13,247,1903,38,2188
CHHATTISGARH,RAIPUR,2021-03-14,184,969,20,1173
CHHATTISGARH,RAIPUR,2021-03-15,304,2358,42,2704
CHHATTISGARH,RAJNANDGAON,2021-03-11,21,972,80,1073
CHHATTISGARH,RAJNANDGAON,2021-03-12,19,1173,14,1206
CHHATTISGARH,RAJNANDGAON,2021-03-13,32,1122,6,1160
CHHATTISGARH,RAJNANDGAON,2021-03-14,11,173,15,199
CHHATTISGARH,RAJNANDGAON,2021-03-15,34,635,19,688
CHHATTISGARH,SUKMA,2021-03-11,2,205,1,208
CHHATTISGARH,SUKMA,2021-03-12,0,326,0,326
CHHATTISGARH,SUKMA,2021-03-13,0,72,0,72
CHHATTISGARH,SUKMA,2021-03-14,0,16,0,16
CHHATTISGARH,SUKMA,2021-03-15,0,100,0,100
CHHATTISGARH,SURAJPUR,2021-03-11,11,466,0,477
CHHATTISGARH,SURAJPUR,2021-03-12,23,688,0,711
CHHATTISGARH,SURAJPUR,2021-03-13,16,774,4,794
CHHATTISGARH,SURAJPUR,2021-03-14,20,588,1,609
CHHATTISGARH,SURAJPUR,2021-03-15,17,789,0,806
CHHATTISGARH,SURGUJA,2021-03-11,15,319,1,335
CHHATTISGARH,SURGUJA,2021-03-12,25,796,1,822
CHHATTISGARH,SURGUJA,2021-03-13,23,527,0,550
CHHATTISGARH,SURGUJA,2021-03-14,17,250,1,268
CHHATTISGARH,SURGUJA,2021-03-15,39,624,0,663
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-03-11,3,191,0,194
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-03-12,5,243,1,249
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-03-13,3,197,0,200
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-03-14,0,82,0,82
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2021-03-15,2,218,0,220
DAMAN AND DIU,DAMAN,2021-03-11,0,61,0,61
DAMAN AND DIU,DAMAN,2021-03-12,4,158,0,162
DAMAN AND DIU,DAMAN,2021-03-13,0,12,0,12
DAMAN AND DIU,DAMAN,2021-03-14,1,106,0,107
DAMAN AND DIU,DAMAN,2021-03-15,1,41,0,42
DAMAN AND DIU,DIU,2021-03-11,0,55,0,55
DAMAN AND DIU,DIU,2021-03-12,0,14,0,14
DAMAN AND DIU,DIU,2021-03-13,0,25,0,25
DAMAN AND DIU,DIU,2021-03-14,0,40,0,40
DAMAN AND DIU,DIU,2021-03-15,0,9,0,9
DELHI,CENTRAL,2021-03-11,18,6201,51,6270
DELHI,CENTRAL,2021-03-12,24,6555,14,6593
DELHI,CENTRAL,2021-03-13,19,5681,42,5742
DELHI,CENTRAL,2021-03-14,13,4783,18,4814
DELHI,CENTRAL,2021-03-15,16,6023,11,6050
DELHI,EAST,2021-03-11,31,3411,0,3442
DELHI,EAST,2021-03-12,47,4521,6,4574
DELHI,EAST,2021-03-13,42,4128,4,4174
DELHI,EAST,2021-03-14,25,2490,0,2515
DELHI,EAST,2021-03-15,32,3331,5,3368
DELHI,NEW DELHI,2021-03-11,83,6735,7,6825
DELHI,NEW DELHI,2021-03-12,54,7309,26,7389
DELHI,NEW DELHI,2021-03-13,60,5521,8,5589
DELHI,NEW DELHI,2021-03-14,48,5496,0,5544
DELHI,NEW DELHI,2021-03-15,55,5578,18,5651
DELHI,NORTH,2021-03-11,34,9382,9,9425
DELHI,NORTH,2021-03-12,36,7528,1,7565
DELHI,NORTH,2021-03-13,26,6174,1,6201
DELHI,NORTH,2021-03-14,27,8477,14,8518
DELHI,NORTH,2021-03-15,28,6964,3,6995
DELHI,NORTH EAST,2021-03-11,6,5108,4,5118
DELHI,NORTH EAST,2021-03-12,6,4565,0,4571
DELHI,NORTH EAST,2021-03-13,15,6130,12,6157
DELHI,NORTH EAST,2021-03-14,9,3649,11,3669
DELHI,NORTH EAST,2021-03-15,10,4929,0,4939
DELHI,NORTH WEST,2021-03-11,64,7163,9,7236
DELHI,NORTH WEST,2021-03-12,90,6825,22,6937
DELHI,NORTH WEST,2021-03-13,48,7839,22,7909
DELHI,NORTH WEST,2021-03-14,47,6995,2,7044
DELHI,NORTH WEST,2021-03-15,49,8592,24,8665
DELHI,SHAHDARA,2021-03-11,11,6844,1,6856
DELHI,SHAHDARA,2021-03-12,13,6959,6,6978
DELHI,SHAHDARA,2021-03-13,10,4851,4,4865
DELHI,SHAHDARA,2021-03-14,17,5885,7,5909
DELHI,SHAHDARA,2021-03-15,14,7292,0,7306
DELHI,SOUTH,2021-03-11,83,5237,28,5348
DELHI,SOUTH,2021-03-12,66,9311,9,9386
DELHI,SOUTH,2021-03-13,89,6635,6,6730
DELHI,SOUTH,2021-03-14,75,6810,22,6907
DELHI,SOUTH,2021-03-15,130,7254,32,7416
DELHI,SOUTH EAST,2021-03-11,20,5346,0,5366
DELHI,SOUTH EAST,2021-03-12,17,5654,2,5673
DELHI,SOUTH EAST,2021-03-13,20,6120,3,6143
DELHI,SOUTH EAST,2021-03-14,24,4243,0,4267
DELHI,SOUTH EAST,2021-03-15,26,5256,7,5289
DELHI,SOUTH WEST,2021-03-11,38,6296,2,6336
DELHI,SOUTH WEST,2021-03-12,48,5712,5,5765
DELHI,SOUTH WEST,2021-03-13,54,6710,5,6769
DELHI,SOUTH WEST,2021-03-14,40,5909,1,5950
DELHI,SOUTH WEST,2021-03-15,32,5757,0,5789
DELHI,WEST,2021-03-11,72,9644,5,9721
DELHI,WEST,2021-03-12,77,8745,13,8835
DELHI,WEST,2021-03-13,68,7795,6,7869
DELHI,WEST,2021-03-14,72,7023,2,7097
DELHI,WEST,2021-03-15,86,8487,4,8577
GOA,NORTH GOA,2021-03-11,49,796,0,845
GOA,NORTH GOA,2021-03-12,43,770,0,813
GOA,NORTH GOA,2021-03-13,46,628,0,674
GOA,NORTH GOA,2021-03-14,26,685,2,713
GOA,NORTH GOA,2021-03-15,34,483,0,517
GOA,SOUTH GOA,2021-03-11,56,849,0,905
GOA,SOUTH GOA,2021-03-12,52,810,0,862
GOA,SOUTH GOA,2021-03-13,54,727,0,781
GOA,SOUTH GOA,2021-03-14,28,641,0,669
GOA,SOUTH GOA,2021-03-15,37,615,0,652
GUJARAT,AHMADABAD,2021-03-11,203,3943,114,4260
GUJARAT,AHMADABAD,2021-03-12,201,3747,27,3975
GUJARAT,AHMADABAD,2021-03-13,242,3853,31,4126
GUJARAT,AHMADABAD,2021-03-14,119,2722,2,2843
GUJARAT,AHMADABAD,2021-03-15,194,3603,90,3887
GUJARAT,AMRELI,2021-03-11,5,464,0,469
GUJARAT,AMRELI,2021-03-12,2,708,0,710
GUJARAT,AMRELI,2021-03-13,4,589,1,594
GUJARAT,AMRELI,2021-03-14,2,373,0,375
GUJARAT,AMRELI,2021-03-15,17,516,1,534
GUJARAT,ANAND,2021-03-11,12,504,3,519
GUJARAT,ANAND,2021-03-12,34,507,2,543
GUJARAT,ANAND,2021-03-13,45,895,24,964
GUJARAT,ANAND,2021-03-14,42,427,0,469
GUJARAT,ANAND,2021-03-15,69,931,25,1025
GUJARAT,ARVALLI,2021-03-11,6,161,0,167
GUJARAT,ARVALLI,2021-03-12,1,352,5,358
GUJARAT,ARVALLI,2021-03-13,4,260,5,269
GUJARAT,ARVALLI,2021-03-14,1,63,0,64
GUJARAT,ARVALLI,2021-03-15,7,343,0,350
GUJARAT,BANAS KANTHA,2021-03-11,4,41,3,48
GUJARAT,BANAS KANTHA,2021-03-12,12,445,0,457
GUJARAT,BANAS KANTHA,2021-03-13,2,321,0,323
GUJARAT,BANAS KANTHA,2021-03-14,3,30,0,33
GUJARAT,BANAS KANTHA,2021-03-15,3,378,0,381
GUJARAT,BHARUCH,2021-03-11,29,255,3,287
GUJARAT,BHARUCH,2021-03-12,30,451,4,485
GUJARAT,BHARUCH,2021-03-13,65,253,4,322
GUJARAT,BHARUCH,2021-03-14,23,73,1,97
GUJARAT,BHARUCH,2021-03-15,61,492,1,554
GUJARAT,BHAVNAGAR,2021-03-11,19,635,0,654
GUJARAT,BHAVNAGAR,2021-03-12,12,786,0,798
GUJARAT,BHAVNAGAR,2021-03-13,22,1414,2,1438
GUJARAT,BHAVNAGAR,2021-03-14,44,1146,0,1190
GUJARAT,BHAVNAGAR,2021-03-15,25,1021,0,1046
GUJARAT,BOTAD,2021-03-11,0,57,0,57
GUJARAT,BOTAD,2021-03-12,0,69,0,69
GUJARAT,BOTAD,2021-03-13,0,90,0,90
GUJARAT,BOTAD,2021-03-14,0,110,0,110
GUJARAT,BOTAD,2021-03-15,0,219,0,219
GUJARAT,CHHOTAUDEPUR,2021-03-11,2,37,1,40
GUJARAT,CHHOTAUDEPUR,2021-03-12,17,241,1,259
GUJARAT,CHHOTAUDEPUR,2021-03-13,2,85,0,87
GUJARAT,CHHOTAUDEPUR,2021-03-14,1,23,0,24
GUJARAT,CHHOTAUDEPUR,2021-03-15,26,337,5,368
GUJARAT,DANG,2021-03-11,0,51,0,51
GUJARAT,DANG,2021-03-12,0,37,0,37
GUJARAT,DANG,2021-03-13,1,35,0,36
GUJARAT,DANG,2021-03-14,0,1,0,1
GUJARAT,DANG,2021-03-15,1,28,0,29
GUJARAT,DEVBHUMI DWARKA,2021-03-11,1,139,1,141
GUJARAT,DEVBHUMI DWARKA,2021-03-12,2,126,0,128
GUJARAT,DEVBHUMI DWARKA,2021-03-13,10,217,0,227
GUJARAT,DEVBHUMI DWARKA,2021-03-14,4,123,0,127
GUJARAT,DEVBHUMI DWARKA,2021-03-15,2,47,0,49
GUJARAT,DOHAD,2021-03-11,0,169,1,170
GUJARAT,DOHAD,2021-03-12,7,618,0,625
GUJARAT,DOHAD,2021-03-13,15,429,1,445
GUJARAT,DOHAD,2021-03-14,3,327,0,330
GUJARAT,DOHAD,2021-03-15,6,317,0,323
GUJARAT,GANDHINAGAR,2021-03-11,20,399,1,420
GUJARAT,GANDHINAGAR,2021-03-12,34,828,5,867
GUJARAT,GANDHINAGAR,2021-03-13,35,809,2,846
GUJARAT,GANDHINAGAR,2021-03-14,19,527,0,546
GUJARAT,GANDHINAGAR,2021-03-15,23,938,5,966
GUJARAT,GIR SOMNATH,2021-03-11,4,143,0,147
GUJARAT,GIR SOMNATH,2021-03-12,5,169,0,174
GUJARAT,GIR SOMNATH,2021-03-13,3,101,1,105
GUJARAT,GIR SOMNATH,2021-03-14,6,17,0,23
GUJARAT,GIR SOMNATH,2021-03-15,14,155,0,169
GUJARAT,JAMNAGAR,2021-03-11,8,392,4,404
GUJARAT,JAMNAGAR,2021-03-12,20,917,5,942
GUJARAT,JAMNAGAR,2021-03-13,19,845,5,869
GUJARAT,JAMNAGAR,2021-03-14,9,391,0,400
GUJARAT,JAMNAGAR,2021-03-15,23,839,4,866
GUJARAT,JUNAGADH,2021-03-11,6,370,0,376
GUJARAT,JUNAGADH,2021-03-12,2,488,0,490
GUJARAT,JUNAGADH,2021-03-13,3,422,0,425
GUJARAT,JUNAGADH,2021-03-14,5,315,0,320
GUJARAT,JUNAGADH,2021-03-15,8,442,1,451
GUJARAT,KACHCHH,2021-03-11,24,601,6,631
GUJARAT,KACHCHH,2021-03-12,15,567,8,590
GUJARAT,KACHCHH,2021-03-13,23,777,12,812
GUJARAT,KACHCHH,2021-03-14,25,558,13,596
GUJARAT,KACHCHH,2021-03-15,15,618,34,667
GUJARAT,KHEDA,2021-03-11,16,1116,10,1142
GUJARAT,KHEDA,2021-03-12,14,899,47,960
GUJARAT,KHEDA,2021-03-13,34,746,12,792
GUJARAT,KHEDA,2021-03-14,18,416,7,441
GUJARAT,KHEDA,2021-03-15,47,1013,23,1083
GUJARAT,MAHESANA,2021-03-11,5,172,4,181
GUJARAT,MAHESANA,2021-03-12,22,190,0,212
GUJARAT,MAHESANA,2021-03-13,16,181,0,197
GUJARAT,MAHESANA,2021-03-14,11,200,0,211
GUJARAT,MAHESANA,2021-03-15,6,286,1,293
GUJARAT,MAHISAGAR,2021-03-11,7,312,0,319
GUJARAT,MAHISAGAR,2021-03-12,13,468,0,481
GUJARAT,MAHISAGAR,2021-03-13,16,488,2,506
GUJARAT,MAHISAGAR,2021-03-14,8,214,1,223
GUJARAT,MAHISAGAR,2021-03-15,12,531,1,544
GUJARAT,MORBI,2021-03-11,6,232,5,243
GUJARAT,MORBI,2021-03-12,6,286,9,301
GUJARAT,MORBI,2021-03-13,13,277,0,290
GUJARAT,MORBI,2021-03-14,6,201,0,207
GUJARAT,MORBI,2021-03-15,3,288,0,291
GUJARAT,NARMADA,2021-03-11,4,79,1,84
GUJARAT,NARMADA,2021-03-12,2,24,0,26
GUJARAT,NARMADA,2021-03-13,4,40,9,53
GUJARAT,NARMADA,2021-03-14,12,20,0,32
GUJARAT,NARMADA,2021-03-15,6,14,0,20
GUJARAT,NAVSARI,2021-03-11,2,111,0,113
GUJARAT,NAVSARI,2021-03-12,7,372,0,379
GUJARAT,NAVSARI,2021-03-13,7,300,0,307
GUJARAT,NAVSARI,2021-03-14,3,64,0,67
GUJARAT,NAVSARI,2021-03-15,4,375,2,381
GUJARAT,PANCH MAHALS,2021-03-11,23,335,2,360
GUJARAT,PANCH MAHALS,2021-03-12,31,231,0,262
GUJARAT,PANCH MAHALS,2021-03-13,24,266,1,291
GUJARAT,PANCH MAHALS,2021-03-14,37,214,0,251
GUJARAT,PANCH MAHALS,2021-03-15,14,255,0,269
GUJARAT,PATAN,2021-03-11,9,81,0,90
GUJARAT,PATAN,2021-03-12,6,313,0,319
GUJARAT,PATAN,2021-03-13,17,467,0,484
GUJARAT,PATAN,2021-03-14,12,77,0,89
GUJARAT,PATAN,2021-03-15,5,301,1,307
GUJARAT,PORBANDAR,2021-03-11,1,191,0,192
GUJARAT,PORBANDAR,2021-03-12,0,257,0,257
GUJARAT,PORBANDAR,2021-03-13,1,278,0,279
GUJARAT,PORBANDAR,2021-03-14,0,144,0,144
GUJARAT,PORBANDAR,2021-03-15,2,299,0,301
GUJARAT,RAJKOT,2021-03-11,39,944,10,993
GUJARAT,RAJKOT,2021-03-12,65,1582,97,1744
GUJARAT,RAJKOT,2021-03-13,58,1250,0,1308
GUJARAT,RAJKOT,2021-03-14,34,791,0,825
GUJARAT,RAJKOT,2021-03-15,141,1721,0,1862
GUJARAT,SABAR KANTHA,2021-03-11,14,178,6,198
GUJARAT,SABAR KANTHA,2021-03-12,6,286,1,293
GUJARAT,SABAR KANTHA,2021-03-13,9,204,11,224
GUJARAT,SABAR KANTHA,2021-03-14,7,42,1,50
GUJARAT,SABAR KANTHA,2021-03-15,16,200,3,219
GUJARAT,SURAT,2021-03-11,185,1640,1,1826
GUJARAT,SURAT,2021-03-12,175,2080,3,2258
GUJARAT,SURAT,2021-03-13,213,1816,2,2031
GUJARAT,SURAT,2021-03-14,93,831,0,924
GUJARAT,SURAT,2021-03-15,266,1901,51,2218
GUJARAT,SURENDRANAGAR,2021-03-11,0,88,0,88
GUJARAT,SURENDRANAGAR,2021-03-12,2,675,1,678
GUJARAT,SURENDRANAGAR,2021-03-13,3,459,0,462
GUJARAT,SURENDRANAGAR,2021-03-14,2,179,0,181
GUJARAT,SURENDRANAGAR,2021-03-15,0,467,4,471
GUJARAT,TAPI,2021-03-11,8,134,0,142
GUJARAT,TAPI,2021-03-12,9,262,2,273
